Beat 1, Beat 2, Correlation
1114, 1832, -0.014736562756465609
1654, 2234, -0.01471607627620809
0723, 1831, -0.014703042384840114
0911, 1532, 0.014682267803580874
1934, 2222, -0.014616837460996871
1022, 1652, -0.014586964736978838
0923, 1522, 0.014583634509636715
1512, 0432, -0.014541058306357737
1424, 2223, 0.014536497639007837
2433, 1424, 0.014529943602656326
2232, 1224, -0.014518321440959332
0834, 1125, -0.014490122753246508
0412, 0623, -0.014467040661819645
2211, 0224, -0.01446656524943154
0726, 1724, -0.014454870611832638
0124, 1513, -0.014432431297965483
1033, 1614, -0.014417453261308824
1421, 0123, -0.014404514440299823
1223, 0311, -0.014377433428371915
0813, 1523, 0.01436429643295568
1135, 0924, 0.01435305175940117
1733, 0912, -0.014344548975425031
1423, 1231, -0.014303478865560756
2412, 0822, -0.014282293580664279
1713, 2232, -0.014271482907979948
0914, 0933, 0.01426688542437318
1414, 1232, -0.014260425381731895
2411, 0934, 0.014243231551727768
2524, 0314, 0.014221589499038336
0915, 2013, -0.014195883334198675
1613, 1524, 0.014122590606489934
1215, 1631, -0.014100442985786407
2013, 1812, 0.014090015761104368
0412, 0822, -0.014071002338714817
1212, 2532, 0.01402170575883172
2411, 1934, -0.014002824175018278
1431, 0631, -0.013992642785329697
1623, 1133, -0.013963360370676739
1135, 1115, -0.013962792594711523
0232, 0132, -0.01392260446909121
1434, 1651, 0.01388683589313755
1132, 1711, -0.013858536069942399
2213, 1821, 0.01384925001892053
0834, 1833, 0.013823030741985704
0712, 0225, 0.013811309094292658
0214, 0622, -0.0137901270506312
1522, 2413, 0.01376938553407053
1652, 0522, 0.013767408750850871
1632, 1234, 0.013750819469925206
2012, 1223, -0.013735883479474329
0424, 2432, -0.013724214717712508
1921, 1115, -0.013714197900304518
2232, 0114, 0.013707068840142616
1111, 2432, -0.01369907366786724
1231, 0434, -0.013696693098415516
2533, 0123, 0.013696577795216963
2433, 1654, -0.013692580544632465
2511, 1634, -0.013642342467936453
1523, 0822, 0.013617922161719769
0332, 2234, 0.013578987643730906
1423, 0835, -0.013573703849507516
0731, 2234, 0.013566196666557331
1731, 0434, -0.013559264363678636
1111, 0112, -0.013538315612094601
1722, 2424, 0.01351338818748006
1925, 0112, -0.013509127717481157
1414, 1652, 0.013481141494126821
2532, 0725, -0.013475127443403607
0311, 0925, 0.013428718876436433
0811, 2223, -0.013413872161065463
1424, 2431, -0.013407222398217667
2524, 1724, -0.013301314789336802
0921, 0532, -0.01328956882703883
0922, 0835, 0.013284570060793024
0726, 0224, 0.013226424699782944
0911, 1014, -0.013216337531400502
1123, 1533, 0.013215571491237366
1135, 1732, -0.013213260090370719
1622, 0111, 0.013083215550176035
0612, 0912, 0.013070653593692113
2524, 0113, -0.013059489698033397
1533, 1821, 0.01294599475370948
1523, 1111, 0.012918777255452159
1431, 0225, 0.01290945116417882
0813, 0234, -0.012893414778280678
1114, 2221, -0.012869630553124716
0932, 0725, -0.012868793657773298
0313, 2522, -0.0128563515097065
0311, 1224, -0.012841532921376016
0715, 2513, 0.012793234008235642
1722, 1233, 0.012779202011993201
0624, 1234, 0.012771619900271113
1512, 2513, -0.012770953785262792
1531, 2433, -0.012758950495595538
0224, 0123, -0.012752511089876985
1112, 1021, 0.012738147434972523
2211, 1432, 0.012706704646675764
1122, 0131, 0.012687800968652166
0414, 2513, -0.012675852941099497
0211, 1212, 0.012667749408562806
2012, 0522, -0.012651008379946345
2535, 1933, 0.012629213551726338
0433, 1833, -0.012581367771357262
1831, 1422, -0.012579324035592485
1211, 1421, 0.012559695376195447
0312, 2513, -0.012557577014718864
1612, 0532, 0.012532012116744675
2423, 0912, -0.012531157338422525
1512, 2514, -0.012391838747275287
0132, 1655, -0.012367464304221353
1533, 0322, 0.012350601672199564
0223, 1611, 0.012349099527906813
2212, 1611, -0.012343093163519593
1834, 1214, -0.012318880035980645
1121, 1424, -0.01230419883728011
2531, 0512, 0.012224413407916412
1633, 0524, 0.012173581310368744
1235, 0934, 0.012120280635464553
1832, 1921, 0.012109384694928463
0833, 0323, 0.012079959707319735
1212, 1224, 0.01206561570540654
0732, 1914, -0.012042079362424898
1411, 1112, -0.012015062256695422
0233, 2523, -0.0119942434203708
0712, 1833, 0.011977581041968418
2234, 0933, -0.011974405711831459
1613, 1111, -0.01195522724305126
1831, 0731, 0.011889125774684331
0931, 0422, -0.011878075238916002
0624, 2514, -0.01187434380752736
1722, 0112, -0.011856406330063494
2011, 0824, -0.011855383059594505
0914, 1112, -0.01183506650104677
0524, 1624, 0.011813747085103823
0313, 1133, -0.011812523117412994
1112, 0414, 0.011759257074773289
2511, 1511, -0.0117565576476893
1813, 1833, 0.011715628608642854
2022, 0222, -0.011648538740213172
2024, 0432, 0.011608160760898486
1523, 2234, 0.011589216800728991
0824, 0421, -0.011559515318415762
0712, 1631, -0.011548743223445752
1423, 1632, 0.011540443904748817
1531, 2521, -0.01152779217921142
1421, 0234, 0.011494033470528594
0713, 1133, -0.01144562802733721
1423, 1651, -0.011412533763717748
0922, 1022, 0.011400582994823813
1113, 1235, -0.011396729085615846
2022, 0912, 0.01134690232057112
1731, 0221, 0.011325715779791882
1921, 1023, 0.01127278265238954
1133, 1513, -0.011270490506302612
1111, 0731, 0.01126488361290053
0314, 1133, -0.01124700189342755
1411, 1653, -0.011239640298377339
0313, 1814, 0.011236711533791412
2022, 0925, -0.011233912306225533
2012, 1711, -0.011200509338223398
0215, 1133, -0.011168084051168217
0834, 2033, -0.011121382403202632
0321, 0123, -0.011105987194609248
2535, 1722, -0.0111056311834088
2013, 0413, 0.01109159213092466
0914, 1414, -0.011091075231088939
1832, 0513, 0.011025259899547986
0225, 2531, 0.010989779065326508
0815, 0214, -0.010969569698147379
1031, 2222, -0.010908043715591391
1914, 0532, 0.010878798972846009
0331, 1424, -0.010862105934789871
1731, 1654, -0.010838477993146611
0713, 0424, -0.01078675576019668
1813, 2531, 0.010741990078400255
1523, 0833, -0.010731295259250765
0531, 1623, 0.010729166842985175
2535, 1935, -0.010720012023244022
1414, 2525, -0.010715344858949377
1431, 1131, 0.010691502243257165
1414, 1532, 0.010665109424034891
0833, 1935, 0.010651042269237186
0833, 1233, 0.010646578267502482
1423, 0723, 0.01064282719071176
0212, 1412, 0.010636079567175074
2022, 0532, 0.010621771076382345
0531, 0314, 0.010619673456513538
1424, 2413, -0.010617177264919724
1421, 1125, 0.010597529032932285
0723, 0924, 0.01058121693388274
0815, 1231, -0.010517542610194757
2413, 0424, -0.010499749253634186
1653, 0732, 0.010493609953451442
1733, 1223, -0.010480432552744617
1723, 0913, -0.01045947998709701
0624, 1033, 0.01044743702572249
1135, 0712, -0.010406093054453922
1113, 1122, -0.010400022442079868
0623, 1424, -0.010391773021803366
1033, 0734, 0.010363509891910866
1911, 0235, -0.010349994045929409
0813, 2513, 0.010333179122638512
1113, 1414, -0.010294314156172343
1115, 0113, 0.010292883865269768
0214, 1813, -0.010285574502278736
1112, 1655, -0.01026619676514859
0122, 2525, 0.010259402648857205
1632, 1631, -0.010229282762888817
1132, 0322, -0.010187249763428417
1532, 0812, 0.010167566034474478
0624, 2513, -0.010124389309898715
1111, 1654, -0.010115662312322466
1012, 1513, 0.010095486486286288
1114, 1113, 0.010093443092251051
0831, 1421, 0.010089658733534115
0831, 0815, -0.010066425772531865
1122, 1413, 0.010036161273555553
0735, 2432, 0.010007687430317276
2031, 0333, 0.009997157298068358
0111, 0421, 0.009991398522496756
1622, 1813, 0.009977846390376419
1421, 0933, -0.009961625218765527
1831, 0213, 0.00996133499073165
0922, 0234, 0.009950909976668549
1632, 0322, 0.009901193858226435
0834, 0912, -0.009894558980286091
0813, 1211, -0.009847604422789069
1834, 0634, 0.009844169244675793
2223, 1711, 0.009835633172651103
0835, 2511, 0.009787151922135843
0831, 2234, 0.00976604618688832
0412, 0925, -0.009736713959656326
0433, 2233, 0.009723880583125365
0422, 0131, 0.009700230521127867
1022, 2423, 0.009673838055161421
1532, 0424, -0.0096649304747598
2211, 0131, -0.009647620835590264
0412, 0114, 0.009636270057387963
0923, 0424, -0.009623721204160616
1414, 2221, -0.00960507789163574
0813, 1631, 0.009572777312288262
2514, 0334, -0.009572662512708998
2234, 0123, -0.009558050734029388
0433, 1613, 0.009535921066555143
1813, 1612, 0.009535347723904868
1812, 2525, 0.009510500311093064
1434, 1632, -0.00949974298157458
1424, 0913, 0.009415268038943651
1014, 0824, 0.009405899519488397
1832, 0212, -0.009394504905067332
0322, 1915, -0.009362165375584269
2531, 0532, -0.00934951099106142
1235, 1731, 0.009281003787065522
1812, 0212, -0.009258490469479673
2512, 2534, -0.009221981979078824
1013, 2013, 0.009203949163878178
1431, 1654, 0.009165588982932474
0911, 2431, -0.009131483964154
0323, 1822, -0.009129878018262157
1225, 0925, -0.00910909288364872
0914, 1612, -0.009060978215555938
1433, 2432, 0.009031874089282322
1014, 1823, -0.009008538067156489
1111, 1634, -0.008984115746137077
0934, 1234, -0.00897705955792586
2012, 1512, 0.00894665505095538
0632, 1424, -0.008913943241354624
0231, 1424, -0.008910380134893554
0913, 0114, -0.008883337127814585
1831, 2513, -0.00885781250009675
1122, 0512, 0.008857287093466755
1134, 2222, 0.008840273851958418
0235, 1913, 0.008832124034699315
0924, 0114, -0.008831741971072582
1814, 0432, 0.008825397540121835
0124, 1821, -0.008779966597987096
1222, 0112, -0.008757356396403581
0433, 1531, -0.008741117435606289
2411, 1655, 0.008730793605900474
0834, 0323, -0.008709302565201991
0212, 1921, -0.008663799678255094
0513, 2511, -0.008612864741159803
2023, 0611, 0.008611739509152833
0912, 0322, -0.008602278699529136
1523, 1821, 0.008592810276759611
1421, 1654, -0.008565705847883938
0712, 1022, 0.008545634885202765
0614, 1631, -0.00846952611602415
0915, 1624, -0.008437828823770182
2022, 0822, 0.008413993832634454
1131, 1913, 0.008403664197583063
2524, 1524, -0.008391861417173492
1434, 0431, 0.008363600566093993
2431, 2522, -0.008362013518372083
1211, 2423, -0.008321675211942313
0813, 0332, 0.00831533207349837
1733, 0925, 0.008283913250827658
1022, 0322, 0.008274690613199706
2024, 1712, -0.008247735858864224
0311, 1713, 0.008245747795160078
1511, 1225, -0.008226971972963041
1112, 1432, -0.008224684359744565
1732, 1654, -0.008220959082259224
1624, 2522, 0.008195881960488188
0726, 1654, 0.008185731191081418
0423, 2031, -0.008163466366132964
0314, 0322, 0.00815410533156956
1113, 1612, 0.008100274151147875
1814, 0123, -0.008080577003484945
0614, 0114, -0.008079076445344412
0921, 1631, 0.008040122613593605
1924, 1224, 0.008034219576361053
2022, 1024, 0.008031691999593719
1111, 2513, -0.008027323446721116
1832, 1231, 0.008001826908917844
2413, 0235, 0.007990976841268614
1911, 1131, -0.007977586158238206
1111, 0234, -0.007977200245088415
0924, 1513, -0.007973367887211605
1655, 2534, -0.007865551972654417
2525, 0512, 0.007853485551951606
1813, 0933, -0.00783306733483882
1811, 1413, -0.007754866537333344
1215, 1911, -0.007726171218440492
1112, 1124, -0.007651912694516367
1024, 1234, -0.007651571136018666
1811, 1131, -0.0076474505287505825
0623, 1225, 0.007640153814333411
0912, 2533, -0.0076388423767774875
0431, 0322, 0.007613468567514028
0712, 0821, -0.0076081266875767046
0822, 1224, -0.007596239199141901
1121, 1834, 0.007586549775342678
1112, 0312, 0.007570685790936486
2524, 0321, -0.007540077359168877
0322, 1822, -0.007534344245794901
0713, 2522, 0.007530193226680197
1411, 0323, 0.007519963557938934
0731, 0322, 0.007518955608343522
1112, 0624, -0.007477474790030468
1831, 1915, -0.007452890218566843
1831, 1822, 0.0074436693191141596
0214, 2525, -0.007437175151243287
1811, 0925, -0.007435692209875204
1722, 0124, 0.007405935545520192
0433, 1821, 0.007402008978708512
0412, 1631, 0.00737036248029326
1411, 1912, 0.007367056598299785
0213, 0322, 0.00735164861705216
1434, 0725, 0.007290010096505842
1114, 0622, -0.007287207845599268
1713, 1232, -0.007243848975811395
0914, 2022, 0.0072185365312869695
1221, 1623, -0.00721104361244693
1924, 1631, -0.007210604430607019
1411, 0221, -0.007194191425388401
1653, 2525, -0.0071842194707099705
0815, 0113, 0.007175682916058376
1215, 1115, 0.007174762609059738
1811, 0912, -0.007168730798529248
0922, 0332, 0.007122119235371114
2422, 0732, 0.007106557212113564
2023, 1214, -0.00708235506487031
1834, 0725, -0.007062824348990039
0313, 0911, 0.00703681314782073
0225, 1524, -0.00702454170725477
2532, 0613, 0.007016666663774109
0934, 2523, -0.0070085052107576925
1731, 0533, -0.006993695555907136
0231, 1112, 0.006992258515918962
1722, 0935, -0.006943866884898535
0824, 0324, -0.006940907613297974
1014, 1413, 0.0069256066804640115
2432, 2234, -0.00689678782202198
1212, 0234, -0.00684417872541376
1732, 1634, -0.006843803452332182
0915, 2411, 0.006822109174096666
1633, 2522, 0.006778426239235931
0215, 2523, -0.00676507858463004
2531, 1021, 0.00674952942244752
0913, 0124, -0.006718873631903211
0122, 0314, 0.006660395631792648
0931, 1724, 0.006651750321465423
1924, 0114, 0.0066347585611900755
2211, 2533, -0.006604592666279421
2531, 1654, -0.006594012605675048
0931, 1432, 0.006559818958163248
0834, 0332, 0.006539333458591234
0834, 0225, 0.0065374952737034895
2422, 1115, -0.006518259217061379
1522, 1624, 0.0064662681600560715
0811, 1522, 0.006443934211668475
1112, 0823, -0.0064267676649371
1831, 1711, 0.006426128545374464
2535, 0434, -0.006385670309053052
1212, 1923, -0.006367030806811937
0634, 0432, -0.006345642525871674
1522, 2432, 0.0063193816785398855
0433, 0524, -0.006312713125510307
1733, 1511, -0.006283117902932997
0623, 1811, -0.006240631966608887
1832, 0332, -0.0062316202893937574
1423, 1223, 0.006206104090463744
1653, 1115, 0.006190412818040464
1222, 1014, -0.0061207567329338046
2511, 1125, -0.006092100181014198
1731, 0524, -0.006079942880627453
1731, 0323, 0.006052747532615885
0834, 0931, -0.006034104517015242
2511, 1623, 0.006029453220707731
2213, 2525, 0.005977434012986321
0932, 1223, 0.005958634332523728
2533, 0933, 0.00595147261626686
1011, 1731, 0.005896722733223872
2011, 1814, -0.00587452216206729
0714, 1413, -0.005828653731278486
1924, 0613, 0.005826472009429516
1434, 0331, 0.005826115715077014
0712, 1531, -0.00580198041901254
2023, 1213, 0.005800644340494392
0233, 2223, -0.0057963002319138335
0931, 0811, -0.005794322471960833
0714, 1213, 0.005763470668774692
0923, 1823, -0.005761274025200714
1922, 1532, 0.005754178342259485
0921, 0114, 0.005739290237363741
0422, 1654, 0.005737716836553802
2012, 2424, 0.005736250701403161
1211, 2234, 0.005674736892712747
0223, 1712, 0.005570299224844944
0413, 1624, -0.00555523860895775
1731, 2233, -0.0055441456904580105
0811, 0624, 0.005499789446365391
1731, 0133, -0.005486571966605127
0811, 0334, -0.005444136635550517
0413, 1822, 0.005401134777171394
0321, 0225, 0.005275881826105663
0831, 2013, -0.0052738651193309964
0726, 1814, 0.005225506111692907
1832, 1131, 0.005190482433331963
1912, 0732, -0.005152492568651244
1123, 1513, -0.005139236036443511
1633, 1012, 0.005121145956397103
1812, 1932, 0.005102471416865903
2431, 0725, 0.005078388352492341
1013, 2433, -0.005051629175628968
0422, 1021, -0.004998587914375485
0814, 0114, -0.004995593070901245
0712, 0235, 0.0049942495471473536
1832, 1912, -0.004958323773286245
1424, 2531, -0.0049165679316353905
0725, 0322, -0.004894679373785917
1924, 1223, -0.0048923573340337095
1131, 0714, -0.004878345700869482
1033, 0334, 0.00484267660482218
1624, 1012, 0.004821877550065026
1125, 2234, 0.00481438828352601
0726, 0735, 0.004787782105624007
1222, 1613, 0.004786122688027548
1831, 0234, -0.004782421635853229
1134, 0523, 0.004731785454542343
1113, 0123, 0.004703229404671321
1411, 0235, 0.004680026099208743
1632, 1932, 0.004666025150239976
0532, 1234, -0.0046427203455767785
1221, 1821, 0.004621871305239395
1622, 2533, -0.0045874636687993796
0411, 1213, -0.004587332438008399
1434, 0121, -0.0045564308910101305
0735, 0912, -0.004546381201856494
1122, 1424, 0.004544162246056648
0712, 1513, 0.0045271290327693
0433, 0221, 0.0045181140547555345
0726, 1421, -0.00445252093513135
0111, 1652, -0.004442806210482139
0732, 2432, -0.004442465120414457
0833, 0235, -0.0044260247745103315
0931, 1234, 0.004424858627215479
2532, 2534, 0.004418134183745559
1032, 1532, -0.004415101546012264
0331, 0322, -0.004400577249157545
0922, 1654, -0.004366814033879507
1532, 1133, 0.004361420021674936
1834, 1132, 0.004339301705069049
2022, 1414, 0.004338391796493893
0726, 0222, -0.004333009265588469
1225, 1224, -0.004332140224697269
2433, 2424, 0.004327708495748334
2211, 1655, 0.004300984957160622
0233, 0431, 0.004294682806835983
1212, 2431, 0.0042372747359218
1134, 0613, -0.004197269616342781
0722, 2525, -0.004186644137757021
0726, 1124, -0.004179002293373882
0922, 1523, 0.004116349517493872
0834, 1935, 0.004100435212826899
2022, 0522, 0.004083490766752894
0813, 1125, -0.0040800588951858145
1235, 1821, -0.004070507688755302
2521, 1833, 0.0040302757285415386
2532, 0121, 0.004023315200658797
0234, 2234, -0.003972171499209858
2022, 1211, -0.0039716801537393355
0922, 1211, -0.003960630968931618
2022, 1421, -0.003952599313266376
1932, 0434, -0.003913870820220072
1434, 2534, 0.0038872369957985106
0132, 1033, 0.003879793978486317
2423, 0234, 0.0038433147943772606
0522, 1232, 0.0037590968298902507
1923, 1831, -0.0037506148262414236
0824, 2432, -0.0037449147270954527
1014, 1213, 0.0037446467698832313
1632, 0113, -0.0037434062699282004
1631, 2232, -0.0037272978090709765
0831, 1723, 0.00366550815601468
1931, 1631, -0.003648628761940195
1411, 1935, -0.0036347589568201115
1622, 0914, 0.0035770954523257543
1114, 1124, -0.003493498408225393
0712, 1221, 0.0034605606799991357
1113, 1522, 0.0034542145174747897
1913, 1224, -0.0033926134392612012
0815, 0821, 0.0033900457098194597
1411, 1233, -0.003348838471936435
0232, 0112, 0.0033405767734986922
0724, 2513, -0.003310668483304254
2011, 0235, 0.0033027461973282367
1722, 1012, 0.0032796607863462748
2022, 2031, -0.003257858794918557
